product_name,platform,date,price,discount,rating
Bath Towel Premium,Flipkart,2025-09-09,395.38,21.5,3.6
Bath Towel Premium,Flipkart,2025-09-10,359.6,8.9,4.2
Bath Towel Premium,Flipkart,2025-09-11,401.17,16.2,3.9
Bath Towel Premium,Flipkart,2025-09-12,378.0,21.8,4.5
Bath Towel Premium,Flipkart,2025-09-13,342.72,21.2,4.9
Bath Towel Premium,Flipkart,2025-09-14,356.51,21.3,3.4
Bath Towel Premium,Flipkart,2025-09-15,342.98,34.8,4.8
Bath Towel Premium,Flipkart,2025-09-16,389.35,21.1,3.4
Bath Towel Premium,Flipkart,2025-09-17,346.39,13.0,3.9
Bath Towel Premium,Flipkart,2025-09-18,337.43,15.5,3.9
Bath Towel Premium,Flipkart,2025-09-19,331.04,20.8,4.6
Bath Towel Premium,Flipkart,2025-09-20,343.0,9.6,4.6
Bath Towel Premium,Flipkart,2025-09-21,313.75,22.2,4.0
Bath Towel Premium,Flipkart,2025-09-22,319.39,23.9,3.9
Bath Towel Premium,Flipkart,2025-09-23,328.07,15.5,4.5
Bath Towel Premium,Flipkart,2025-09-24,345.19,18.7,4.8
Bath Towel Premium,Flipkart,2025-09-25,345.11,14.6,3.7
Bath Towel Premium,Flipkart,2025-09-26,348.76,23.1,4.2
Bath Towel Premium,Flipkart,2025-09-27,364.44,11.2,4.3
Bath Towel Premium,Flipkart,2025-09-28,369.63,24.0,4.0
Bath Towel Premium,Flipkart,2025-09-29,348.78,15.9,4.0
Bath Towel Premium,Flipkart,2025-09-30,350.15,8.6,4.1
Bath Towel Premium,Flipkart,2025-10-01,377.05,36.8,4.0
Bath Towel Premium,Flipkart,2025-10-02,379.92,12.9,4.0
Bath Towel Premium,Flipkart,2025-10-03,416.24,15.0,4.0
Bath Towel Premium,Flipkart,2025-10-04,401.05,10.0,4.8
Bath Towel Premium,Flipkart,2025-10-05,402.62,9.2,4.3
Bath Towel Premium,Flipkart,2025-10-06,410.83,19.9,4.1
Bath Towel Premium,Flipkart,2025-10-07,395.9,18.1,3.8
Bath Towel Premium,Flipkart,2025-10-08,434.76,20.9,4.7
Bath Towel Premium,Flipkart,2025-10-09,379.53,10.9,4.8
Bath Towel Premium,Flipkart,2025-10-10,378.75,11.9,4.1
Bath Towel Premium,Flipkart,2025-10-11,360.98,14.8,5.0
Bath Towel Premium,Flipkart,2025-10-12,380.15,11.2,4.6
Bath Towel Premium,Flipkart,2025-10-13,366.0,9.1,4.4
Bath Towel Premium,Flipkart,2025-10-14,342.9,24.5,3.7
Bath Towel Premium,Flipkart,2025-10-15,355.95,16.3,3.6
Bath Towel Premium,Flipkart,2025-10-16,379.26,15.6,4.4
Bath Towel Premium,Flipkart,2025-10-17,339.84,13.7,3.6
Bath Towel Premium,Flipkart,2025-10-18,345.82,10.1,3.7
Bath Towel Premium,Flipkart,2025-10-19,324.49,12.0,3.7
Bath Towel Premium,Flipkart,2025-10-20,354.1,16.1,3.8
Bath Towel Premium,Flipkart,2025-10-21,350.65,17.7,4.1
Bath Towel Premium,Flipkart,2025-10-22,370.82,18.0,4.2
Bath Towel Premium,Flipkart,2025-10-23,353.29,24.3,3.8
Bath Towel Premium,Flipkart,2025-10-24,331.94,21.7,4.4
Bath Towel Premium,Flipkart,2025-10-25,291.76,28.2,3.7
Bath Towel Premium,Flipkart,2025-10-26,351.49,24.6,3.7
Bath Towel Premium,Flipkart,2025-10-27,343.96,22.9,4.6
Bath Towel Premium,Flipkart,2025-10-28,341.63,18.0,3.7
Bath Towel Premium,Flipkart,2025-10-29,382.15,20.1,4.5
Bath Towel Premium,Flipkart,2025-10-30,389.51,22.9,4.1
Bath Towel Premium,Flipkart,2025-10-31,385.38,21.9,5.0
Bath Towel Premium,Flipkart,2025-11-01,397.78,27.8,4.0
Bath Towel Premium,Flipkart,2025-11-02,364.38,19.2,4.4
Bath Towel Premium,Flipkart,2025-11-03,391.82,9.9,4.2
Bath Towel Premium,Flipkart,2025-11-04,413.87,15.9,5.0
Bath Towel Premium,Flipkart,2025-11-05,421.53,16.5,3.7
Bath Towel Premium,Flipkart,2025-11-06,397.48,15.8,3.4
Bath Towel Premium,Flipkart,2025-11-07,439.55,24.9,4.5
Bath Towel Premium,Flipkart,2025-11-08,402.41,15.9,3.7
Bath Towel Premium,Flipkart,2025-11-09,414.93,16.0,4.4
Bath Towel Premium,Flipkart,2025-11-10,402.99,15.7,4.6
Bath Towel Premium,Flipkart,2025-11-11,404.93,24.7,4.3
Bath Towel Premium,Flipkart,2025-11-12,387.41,13.5,4.4
Bath Towel Premium,Flipkart,2025-11-13,382.02,13.6,4.9
Bath Towel Premium,Flipkart,2025-11-14,366.44,22.8,3.8
Bath Towel Premium,Flipkart,2025-11-15,376.36,18.4,4.2
Bath Towel Premium,Flipkart,2025-11-16,377.33,22.8,4.9
Bath Towel Premium,Flipkart,2025-11-17,352.47,10.3,4.8
Bath Towel Premium,Flipkart,2025-11-18,320.69,20.2,4.8
Bath Towel Premium,Flipkart,2025-11-19,334.79,10.9,4.5
Bath Towel Premium,Flipkart,2025-11-20,360.49,9.1,3.5
Bath Towel Premium,Flipkart,2025-11-21,368.92,23.3,5.0
Bath Towel Premium,Flipkart,2025-11-22,333.97,16.0,3.7
Bath Towel Premium,Flipkart,2025-11-23,371.28,10.3,5.0
Bath Towel Premium,Flipkart,2025-11-24,351.98,19.2,3.8
Bath Towel Premium,Flipkart,2025-11-25,322.76,36.7,3.5
Bath Towel Premium,Flipkart,2025-11-26,344.11,16.9,4.5
Bath Towel Premium,Flipkart,2025-11-27,349.61,14.0,3.9
Bath Towel Premium,Flipkart,2025-11-28,367.33,15.3,4.4
Bath Towel Premium,Flipkart,2025-11-29,391.71,24.3,4.7
Bath Towel Premium,Flipkart,2025-11-30,403.16,20.3,4.8
Bath Towel Premium,Flipkart,2025-12-01,406.23,30.4,4.5
Bath Towel Premium,Flipkart,2025-12-02,408.87,18.4,3.8
Bath Towel Premium,Flipkart,2025-12-03,433.68,20.5,3.8
Bath Towel Premium,Flipkart,2025-12-04,417.19,15.9,5.0
Bath Towel Premium,Flipkart,2025-12-05,416.02,15.3,4.5
Bath Towel Premium,Flipkart,2025-12-06,432.72,9.3,4.5
Bath Towel Premium,Flipkart,2025-12-07,417.83,8.6,4.8
Bath Towel Premium,Flipkart,2025-12-08,407.23,16.2,3.5
Bath Towel Premium,Flipkart,2025-12-09,412.64,11.7,4.4
Bath Towel Premium,Flipkart,2025-12-10,415.28,15.0,3.7
Bath Towel Premium,Flipkart,2025-12-11,375.06,16.2,4.9
Bath Towel Premium,Flipkart,2025-12-12,419.25,21.1,3.8
Bath Towel Premium,Flipkart,2025-12-13,408.97,21.0,3.8
Bath Towel Premium,Flipkart,2025-12-14,431.38,23.7,3.6
Bath Towel Premium,Flipkart,2025-12-15,401.53,14.7,4.1
Bath Towel Premium,Flipkart,2025-12-16,418.36,20.1,4.1
Bath Towel Premium,Flipkart,2025-12-17,355.65,11.0,3.8
Bath Towel Premium,Flipkart,2025-12-18,404.9,19.7,4.7
Bath Towel Premium,Flipkart,2025-12-19,356.48,15.7,4.6
Bath Towel Premium,Flipkart,2025-12-20,348.85,24.2,3.6
Bath Towel Premium,Flipkart,2025-12-21,340.32,8.2,4.8
Bath Towel Premium,Flipkart,2025-12-22,377.84,22.2,3.4
Bath Towel Premium,Flipkart,2025-12-23,402.94,23.1,4.6
Bath Towel Premium,Flipkart,2025-12-24,368.85,14.0,3.9
Bath Towel Premium,Flipkart,2025-12-25,377.76,16.8,3.8
Bath Towel Premium,Flipkart,2025-12-26,371.9,21.9,4.2
Bath Towel Premium,Flipkart,2025-12-27,370.0,16.8,4.5
Bath Towel Premium,Flipkart,2025-12-28,391.68,21.3,4.0
Bath Towel Premium,Flipkart,2025-12-29,398.56,11.4,4.9
Bath Towel Premium,Flipkart,2025-12-30,394.39,16.9,4.0
Bath Towel Premium,Flipkart,2025-12-31,389.85,18.2,4.1
Bath Towel Premium,Flipkart,2026-01-01,409.3,23.9,3.6
Bath Towel Premium,Flipkart,2026-01-02,410.83,11.7,3.7
Bath Towel Premium,Flipkart,2026-01-03,445.67,16.9,4.2
Bath Towel Premium,Flipkart,2026-01-04,435.51,20.9,4.1
Bath Towel Premium,Flipkart,2026-01-05,404.59,9.1,4.5
Bath Towel Premium,Flipkart,2026-01-06,444.04,24.1,4.8
Bath Towel Premium,Flipkart,2026-01-07,436.31,13.3,4.3
Bath Towel Premium,Flipkart,2026-01-08,434.55,13.6,4.4
Bath Towel Premium,Flipkart,2026-01-09,423.78,23.0,4.5
Bath Towel Premium,Flipkart,2026-01-10,426.37,9.4,4.1
Bath Towel Premium,Flipkart,2026-01-11,417.19,18.0,3.9
Bath Towel Premium,Flipkart,2026-01-12,386.97,12.5,4.5
Bath Towel Premium,Flipkart,2026-01-13,404.47,8.9,3.8
Bath Towel Premium,Flipkart,2026-01-14,365.21,12.6,4.5
Bath Towel Premium,Flipkart,2026-01-15,367.76,36.7,4.6
Bath Towel Premium,Flipkart,2026-01-16,388.46,17.3,3.9
Bath Towel Premium,Flipkart,2026-01-17,386.17,11.6,3.7
Bath Towel Premium,Flipkart,2026-01-18,332.36,20.4,4.9
Bath Towel Premium,Flipkart,2026-01-19,360.61,23.4,4.1
Bath Towel Premium,Flipkart,2026-01-20,382.72,22.0,4.7
Bath Towel Premium,Flipkart,2026-01-21,365.51,22.5,4.4
Bath Towel Premium,Flipkart,2026-01-22,366.89,22.0,4.8
Bath Towel Premium,Flipkart,2026-01-23,364.17,10.2,4.2
Bath Towel Premium,Flipkart,2026-01-24,365.81,16.9,5.0
Bath Towel Premium,Flipkart,2026-01-25,380.9,23.8,4.0
Bath Towel Premium,Flipkart,2026-01-26,366.7,15.7,4.2
Bath Towel Premium,Flipkart,2026-01-27,392.69,12.3,3.8
Bath Towel Premium,Flipkart,2026-01-28,375.25,15.8,3.6
Bath Towel Premium,Flipkart,2026-01-29,411.16,19.1,4.5
Bath Towel Premium,Flipkart,2026-01-30,432.61,12.4,3.7
Bath Towel Premium,Flipkart,2026-01-31,470.01,19.5,4.7
Bath Towel Premium,Flipkart,2026-02-01,423.75,19.7,4.1
Bath Towel Premium,Meesho,2025-08-01,348.83,36.2,3.8
Bath Towel Premium,Meesho,2025-08-02,404.91,22.6,4.3
Bath Towel Premium,Meesho,2025-08-03,397.62,20.0,4.4
Bath Towel Premium,Meesho,2025-08-04,351.87,24.4,3.7
Bath Towel Premium,Meesho,2025-08-05,371.4,16.2,4.5
Bath Towel Premium,Meesho,2025-08-06,387.82,16.6,3.9
Bath Towel Premium,Meesho,2025-08-07,367.31,24.9,3.9
Bath Towel Premium,Meesho,2025-08-08,370.74,22.4,4.2
Bath Towel Premium,Meesho,2025-08-09,388.26,12.0,3.9
Bath Towel Premium,Meesho,2025-08-10,382.53,20.5,3.6
Bath Towel Premium,Meesho,2025-08-11,375.72,13.1,4.2
Bath Towel Premium,Meesho,2025-08-12,374.62,21.8,3.4
Bath Towel Premium,Meesho,2025-08-13,363.45,20.2,4.8
Bath Towel Premium,Meesho,2025-08-14,369.48,10.7,4.7
Bath Towel Premium,Meesho,2025-08-15,377.26,23.1,4.5
Bath Towel Premium,Meesho,2025-08-16,350.93,21.3,4.1
Bath Towel Premium,Meesho,2025-08-17,331.14,20.8,4.2
Bath Towel Premium,Meesho,2025-08-18,314.79,11.1,4.6
Bath Towel Premium,Meesho,2025-08-19,324.41,8.9,4.9
Bath Towel Premium,Meesho,2025-08-20,336.41,17.7,3.7
Bath Towel Premium,Meesho,2025-08-21,353.31,24.1,4.8
Bath Towel Premium,Meesho,2025-08-22,308.16,18.2,3.5
Bath Towel Premium,Meesho,2025-08-23,335.95,13.2,4.1
Bath Towel Premium,Meesho,2025-08-24,345.65,23.6,4.7
Bath Towel Premium,Meesho,2025-08-25,317.67,13.8,4.3
Bath Towel Premium,Meesho,2025-08-26,330.6,18.4,4.5
Bath Towel Premium,Meesho,2025-08-27,330.67,18.9,3.9
Bath Towel Premium,Meesho,2025-08-28,347.39,19.1,4.0
Bath Towel Premium,Meesho,2025-08-29,352.06,16.4,4.5
Bath Towel Premium,Meesho,2025-08-30,314.56,15.3,3.7
Bath Towel Premium,Meesho,2025-08-31,357.16,13.8,3.9
Bath Towel Premium,Meesho,2025-09-01,329.42,35.4,4.1
Bath Towel Premium,Meesho,2025-09-02,384.07,23.1,4.2
Bath Towel Premium,Meesho,2025-09-03,353.05,9.7,4.4
Bath Towel Premium,Meesho,2025-09-04,371.5,22.1,3.7
Bath Towel Premium,Meesho,2025-09-05,379.3,19.6,4.4
Bath Towel Premium,Meesho,2025-09-06,398.22,16.2,5.0
Bath Towel Premium,Meesho,2025-09-07,416.32,13.8,4.3
Bath Towel Premium,Meesho,2025-09-08,396.48,24.5,3.7
Bath Towel Premium,Meesho,2025-09-09,381.62,19.1,4.6
Bath Towel Premium,Meesho,2025-09-10,373.12,24.1,3.9
Bath Towel Premium,Meesho,2025-09-11,406.79,15.9,4.8
Bath Towel Premium,Meesho,2025-09-12,356.0,20.0,4.2
Bath Towel Premium,Meesho,2025-09-13,375.98,23.0,5.0
Bath Towel Premium,Meesho,2025-09-14,390.25,8.8,3.8
Bath Towel Premium,Meesho,2025-09-15,366.07,18.5,3.9
Bath Towel Premium,Meesho,2025-09-16,370.71,23.1,3.4
Bath Towel Premium,Meesho,2025-09-17,341.95,12.4,4.4
Bath Towel Premium,Meesho,2025-09-18,340.9,24.1,3.6
Bath Towel Premium,Meesho,2025-09-19,325.95,9.0,4.3
Bath Towel Premium,Meesho,2025-09-20,351.1,10.8,4.5
Bath Towel Premium,Meesho,2025-09-21,330.86,17.4,3.7
Bath Towel Premium,Meesho,2025-09-22,329.88,9.9,4.3
Bath Towel Premium,Meesho,2025-09-23,310.45,15.0,4.1
Bath Towel Premium,Meesho,2025-09-24,316.63,12.9,3.9
Bath Towel Premium,Meesho,2025-09-25,321.15,24.2,4.2
Bath Towel Premium,Meesho,2025-09-26,346.39,20.2,4.0
Bath Towel Premium,Meesho,2025-09-27,341.93,9.5,4.5
Bath Towel Premium,Meesho,2025-09-28,373.32,10.6,3.8
Bath Towel Premium,Meesho,2025-09-29,371.42,14.0,3.9
Bath Towel Premium,Meesho,2025-09-30,359.75,15.0,4.0
Bath Towel Premium,Meesho,2025-10-01,392.11,26.9,3.8
Bath Towel Premium,Meesho,2025-10-02,423.43,12.1,4.3
Bath Towel Premium,Meesho,2025-10-03,397.5,9.5,4.4
Bath Towel Premium,Meesho,2025-10-04,432.33,21.8,3.4
Bath Towel Premium,Meesho,2025-10-05,385.46,11.6,4.8
Bath Towel Premium,Meesho,2025-10-06,419.77,11.3,4.4
Bath Towel Premium,Meesho,2025-10-07,423.87,19.6,4.0
Bath Towel Premium,Meesho,2025-10-08,422.18,22.5,4.8
Bath Towel Premium,Meesho,2025-10-09,430.98,11.9,4.9
Bath Towel Premium,Meesho,2025-10-10,437.48,18.0,3.8
Bath Towel Premium,Meesho,2025-10-11,389.08,24.1,3.8
Bath Towel Premium,Meesho,2025-10-12,385.07,15.1,4.0
Bath Towel Premium,Meesho,2025-10-13,398.25,10.2,4.3
Bath Towel Premium,Meesho,2025-10-14,384.01,16.4,4.8
Bath Towel Premium,Meesho,2025-10-15,362.46,27.4,3.7
Bath Towel Premium,Meesho,2025-10-16,368.67,23.2,4.7
Bath Towel Premium,Meesho,2025-10-17,381.17,15.3,4.3
Bath Towel Premium,Meesho,2025-10-18,353.21,20.9,4.3
Bath Towel Premium,Meesho,2025-10-19,315.07,18.7,4.6
Bath Towel Premium,Meesho,2025-10-20,326.79,8.0,3.7
Bath Towel Premium,Meesho,2025-10-21,348.23,23.5,4.0
Bath Towel Premium,Meesho,2025-10-22,306.97,17.5,4.1
Bath Towel Premium,Meesho,2025-10-23,343.94,9.6,4.3
Bath Towel Premium,Meesho,2025-10-24,323.69,9.8,3.8
Bath Towel Premium,Meesho,2025-10-25,333.26,36.0,4.6
Bath Towel Premium,Meesho,2025-10-26,340.19,13.1,3.6
Bath Towel Premium,Meesho,2025-10-27,366.52,21.7,4.0
Bath Towel Premium,Meesho,2025-10-28,373.93,23.3,3.6
Bath Towel Premium,Meesho,2025-10-29,352.2,23.5,4.0
Bath Towel Premium,Meesho,2025-10-30,374.07,10.3,4.8
Bath Towel Premium,Meesho,2025-10-31,379.04,22.4,4.7
Bath Towel Premium,Meesho,2025-11-01,377.29,20.4,4.1
Bath Towel Premium,Meesho,2025-11-02,389.92,18.8,4.5
Bath Towel Premium,Meesho,2025-11-03,417.17,18.0,3.8
Bath Towel Premium,Meesho,2025-11-04,429.71,16.2,4.5
Bath Towel Premium,Meesho,2025-11-05,403.34,12.6,4.0
Bath Towel Premium,Meesho,2025-11-06,392.89,20.2,4.1
Bath Towel Premium,Meesho,2025-11-07,416.63,13.9,3.8
Bath Towel Premium,Meesho,2025-11-08,415.68,15.7,4.2
Bath Towel Premium,Meesho,2025-11-09,412.13,11.8,4.7
Bath Towel Premium,Meesho,2025-11-10,411.47,24.8,4.6
Bath Towel Premium,Meesho,2025-11-11,406.44,24.9,4.2
Bath Towel Premium,Meesho,2025-11-12,401.26,17.1,3.9
Bath Towel Premium,Meesho,2025-11-13,378.54,10.9,3.6
Bath Towel Premium,Meesho,2025-11-14,375.11,13.7,4.4
Bath Towel Premium,Meesho,2025-11-15,371.89,12.3,4.8
Bath Towel Premium,Meesho,2025-11-16,351.31,19.7,4.3
Bath Towel Premium,Meesho,2025-11-17,375.62,21.1,4.6
Bath Towel Premium,Meesho,2025-11-18,329.21,22.5,4.8
Bath Towel Premium,Meesho,2025-11-19,380.61,21.2,4.6
Bath Towel Premium,Meesho,2025-11-20,335.65,11.8,4.2
Bath Towel Premium,Meesho,2025-11-21,338.5,23.1,4.3
Bath Towel Premium,Meesho,2025-11-22,349.52,17.1,3.7
Bath Towel Premium,Meesho,2025-11-23,358.94,18.2,3.9
Bath Towel Premium,Meesho,2025-11-24,379.45,19.4,4.2
Bath Towel Premium,Meesho,2025-11-25,360.83,27.8,3.7
Bath Towel Premium,Meesho,2025-11-26,342.51,11.0,3.6
Bath Towel Premium,Meesho,2025-11-27,403.69,23.9,4.2
Bath Towel Premium,Meesho,2025-11-28,392.28,14.8,4.2
Bath Towel Premium,Meesho,2025-11-29,346.55,19.3,4.5
Bath Towel Premium,Meesho,2025-11-30,394.25,21.2,4.5
Bath Towel Premium,Meesho,2025-12-01,417.82,36.0,3.7
Bath Towel Premium,Meesho,2025-12-02,413.84,23.5,4.7
Bath Towel Premium,Meesho,2025-12-03,400.86,20.6,3.7
Bath Towel Premium,Meesho,2025-12-04,411.71,21.3,4.8
Bath Towel Premium,Meesho,2025-12-05,420.15,9.5,4.8
Bath Towel Premium,Meesho,2025-12-06,390.29,23.9,4.4
Bath Towel Premium,Meesho,2025-12-07,422.38,24.8,4.5
Bath Towel Premium,Meesho,2025-12-08,421.14,19.2,3.8
Bath Towel Premium,Meesho,2025-12-09,446.76,22.0,4.8
Bath Towel Premium,Meesho,2025-12-10,418.3,14.3,3.6
Bath Towel Premium,Meesho,2025-12-11,392.88,11.9,4.6
Bath Towel Premium,Meesho,2025-12-12,378.06,13.5,4.6
Bath Towel Premium,Meesho,2025-12-13,408.04,18.7,4.7
Bath Towel Premium,Meesho,2025-12-14,405.69,12.3,4.5
Bath Towel Premium,Meesho,2025-12-15,384.52,25.1,4.5
Bath Towel Premium,Meesho,2025-12-16,368.97,19.8,3.7
Bath Towel Premium,Meesho,2025-12-17,373.77,15.6,3.6
Bath Towel Premium,Meesho,2025-12-18,381.4,13.5,4.4
Bath Towel Premium,Meesho,2025-12-19,361.25,12.8,3.6
Bath Towel Premium,Meesho,2025-12-20,343.1,13.7,4.4
Bath Towel Premium,Meesho,2025-12-21,369.26,8.8,4.6
Bath Towel Premium,Meesho,2025-12-22,360.35,10.3,4.1
Bath Towel Premium,Meesho,2025-12-23,391.87,25.0,4.3
Bath Towel Premium,Meesho,2025-12-24,362.14,12.7,4.0
Bath Towel Premium,Meesho,2025-12-25,372.88,33.0,3.6
Bath Towel Premium,Meesho,2025-12-26,382.63,19.8,4.0
Bath Towel Premium,Meesho,2025-12-27,382.64,13.6,4.0
Bath Towel Premium,Meesho,2025-12-28,372.48,24.0,4.9
Bath Towel Premium,Meesho,2025-12-29,407.6,15.9,5.0
Bath Towel Premium,Meesho,2025-12-30,422.39,19.3,3.7
Bath Towel Premium,Meesho,2025-12-31,379.79,19.4,4.6
Bath Towel Premium,Meesho,2026-01-01,402.14,18.2,4.2
Bath Towel Premium,Meesho,2026-01-02,411.05,9.5,4.6
Bath Towel Premium,Meesho,2026-01-03,412.27,18.9,3.8
Bath Towel Premium,Meesho,2026-01-04,453.28,8.7,4.8
Bath Towel Premium,Meesho,2026-01-05,429.68,24.4,3.5
Bath Towel Premium,Meesho,2026-01-06,401.49,21.8,4.5
Bath Towel Premium,Meesho,2026-01-07,439.64,15.1,4.9
Bath Towel Premium,Meesho,2026-01-08,398.9,10.1,4.2
Bath Towel Premium,Meesho,2026-01-09,439.35,15.1,4.0
Bath Towel Premium,Meesho,2026-01-10,445.83,20.7,3.9
Bath Towel Premium,Meesho,2026-01-11,416.65,24.1,5.0
Bath Towel Premium,Meesho,2026-01-12,449.22,20.0,4.0
Bath Towel Premium,Meesho,2026-01-13,412.8,18.0,4.3
Bath Towel Premium,Meesho,2026-01-14,418.34,15.8,3.5
Bath Towel Premium,Meesho,2026-01-15,394.0,27.1,4.0
Bath Towel Premium,Meesho,2026-01-16,367.88,15.5,4.4
Bath Towel Premium,Meesho,2026-01-17,349.59,20.3,4.7
Bath Towel Premium,Meesho,2026-01-18,369.88,10.0,3.8
Bath Towel Premium,Meesho,2026-01-19,357.64,23.0,3.4
Bath Towel Premium,Meesho,2026-01-20,352.67,21.6,4.2
Bath Towel Premium,Meesho,2026-01-21,336.7,17.6,4.0
Bath Towel Premium,Meesho,2026-01-22,335.51,19.4,4.4
Bath Towel Premium,Meesho,2026-01-23,345.65,23.4,4.1
Bath Towel Premium,Meesho,2026-01-24,392.97,10.0,4.5
Bath Towel Premium,Meesho,2026-01-25,400.73,29.0,5.0
Bath Towel Premium,Meesho,2026-01-26,408.08,23.6,4.2
Bath Towel Premium,Meesho,2026-01-27,402.43,16.0,4.1
Bath Towel Premium,Meesho,2026-01-28,417.45,12.9,4.7
Bath Towel Premium,Meesho,2026-01-29,434.23,14.4,3.6
Bath Towel Premium,Meesho,2026-01-30,432.53,15.9,4.0
Bath Towel Premium,Meesho,2026-01-31,424.09,8.5,3.7
Bath Towel Premium,Meesho,2026-02-01,444.42,24.1,3.5
Bath Towel Premium,Myntra,2025-08-01,335.16,23.3,4.9
Bath Towel Premium,Myntra,2025-08-02,339.04,12.6,3.5
Bath Towel Premium,Myntra,2025-08-03,361.27,10.9,4.3
Bath Towel Premium,Myntra,2025-08-04,349.43,23.4,4.9
Bath Towel Premium,Myntra,2025-08-05,382.78,10.8,3.9
Bath Towel Premium,Myntra,2025-08-06,399.6,17.0,5.0
Bath Towel Premium,Myntra,2025-08-07,357.19,10.4,4.4
Bath Towel Premium,Myntra,2025-08-08,379.4,11.0,3.8
Bath Towel Premium,Myntra,2025-08-09,369.15,15.2,3.9
Bath Towel Premium,Myntra,2025-08-10,392.23,12.6,3.8
Bath Towel Premium,Myntra,2025-08-11,350.4,13.4,3.7
Bath Towel Premium,Myntra,2025-08-12,363.15,15.0,3.5
Bath Towel Premium,Myntra,2025-08-13,360.76,16.5,5.0
Bath Towel Premium,Myntra,2025-08-14,354.56,8.2,4.3
Bath Towel Premium,Myntra,2025-08-15,356.77,24.8,3.7
Bath Towel Premium,Myntra,2025-08-16,363.81,22.6,4.5
Bath Towel Premium,Myntra,2025-08-17,342.88,22.6,4.5
Bath Towel Premium,Myntra,2025-08-18,331.22,13.8,4.6
Bath Towel Premium,Myntra,2025-08-19,326.63,17.5,4.5
Bath Towel Premium,Myntra,2025-08-20,331.91,24.7,4.6
Bath Towel Premium,Myntra,2025-08-21,322.5,11.8,4.1
Bath Towel Premium,Myntra,2025-08-22,286.45,17.6,4.4
Bath Towel Premium,Myntra,2025-08-23,324.95,9.8,4.6
Bath Towel Premium,Myntra,2025-08-24,293.26,18.3,3.7
Bath Towel Premium,Myntra,2025-08-25,361.71,24.3,3.9
Bath Towel Premium,Myntra,2025-08-26,313.68,19.0,4.6
Bath Towel Premium,Myntra,2025-08-27,345.01,22.5,4.4
Bath Towel Premium,Myntra,2025-08-28,336.75,12.7,4.3
Bath Towel Premium,Myntra,2025-08-29,308.15,9.9,4.0
Bath Towel Premium,Myntra,2025-08-30,358.07,22.5,3.7
Bath Towel Premium,Myntra,2025-08-31,358.78,11.2,4.0
Bath Towel Premium,Myntra,2025-09-01,389.13,22.5,4.6
Bath Towel Premium,Myntra,2025-09-02,390.9,10.2,4.0
Bath Towel Premium,Myntra,2025-09-03,381.05,23.9,3.6
Bath Towel Premium,Myntra,2025-09-04,372.47,24.4,4.1
Bath Towel Premium,Myntra,2025-09-05,409.95,21.3,4.1
Bath Towel Premium,Myntra,2025-09-06,406.88,15.7,4.7
Bath Towel Premium,Myntra,2025-09-07,394.84,11.5,3.9
Bath Towel Premium,Myntra,2025-09-08,395.26,9.7,3.8
Bath Towel Premium,Myntra,2025-09-09,400.39,12.3,3.7
Bath Towel Premium,Myntra,2025-09-10,372.67,15.5,4.4
Bath Towel Premium,Myntra,2025-09-11,403.23,14.2,4.0
Bath Towel Premium,Myntra,2025-09-12,380.52,10.3,4.1
Bath Towel Premium,Myntra,2025-09-13,354.65,17.5,4.2
Bath Towel Premium,Myntra,2025-09-14,374.4,11.4,4.5
Bath Towel Premium,Myntra,2025-09-15,358.99,26.3,4.7
Bath Towel Premium,Myntra,2025-09-16,344.18,23.9,4.0
Bath Towel Premium,Myntra,2025-09-17,350.24,24.0,4.4
Bath Towel Premium,Myntra,2025-09-18,330.16,24.2,4.3
Bath Towel Premium,Myntra,2025-09-19,342.35,19.1,3.6
Bath Towel Premium,Myntra,2025-09-20,358.35,9.1,4.6
Bath Towel Premium,Myntra,2025-09-21,307.8,12.3,4.9
Bath Towel Premium,Myntra,2025-09-22,307.49,19.3,3.6
Bath Towel Premium,Myntra,2025-09-23,339.48,11.2,4.2
Bath Towel Premium,Myntra,2025-09-24,334.19,8.6,3.7
Bath Towel Premium,Myntra,2025-09-25,326.18,15.7,4.1
Bath Towel Premium,Myntra,2025-09-26,348.47,24.1,4.2
Bath Towel Premium,Myntra,2025-09-27,339.24,22.2,4.3
Bath Towel Premium,Myntra,2025-09-28,365.67,20.2,4.2
Bath Towel Premium,Myntra,2025-09-29,358.21,15.9,4.0
Bath Towel Premium,Myntra,2025-09-30,370.06,18.9,4.4
Bath Towel Premium,Myntra,2025-10-01,393.47,12.0,3.8
Bath Towel Premium,Myntra,2025-10-02,386.98,19.0,4.5
Bath Towel Premium,Myntra,2025-10-03,381.67,18.7,3.8
Bath Towel Premium,Myntra,2025-10-04,382.93,13.8,3.6
Bath Towel Premium,Myntra,2025-10-05,399.64,14.8,3.6
Bath Towel Premium,Myntra,2025-10-06,395.4,18.7,4.8
Bath Towel Premium,Myntra,2025-10-07,429.15,15.7,3.8
Bath Towel Premium,Myntra,2025-10-08,412.76,22.8,5.0
Bath Towel Premium,Myntra,2025-10-09,389.49,12.5,3.5
Bath Towel Premium,Myntra,2025-10-10,410.62,22.6,3.9
Bath Towel Premium,Myntra,2025-10-11,395.22,13.6,3.9
Bath Towel Premium,Myntra,2025-10-12,380.36,16.6,4.2
Bath Towel Premium,Myntra,2025-10-13,372.13,23.2,4.4
Bath Towel Premium,Myntra,2025-10-14,356.78,17.5,3.9
